idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico,razaoSocialFundoAssociado
21489,4242,2222/2025,SRE/2221/2025,CVM/SRE/AUT/FDC/PRI/2025/1141;CVM/SRE/AUT/FDC/PRI/2025/1142;CVM/SRE/AUT/FDC/PRI/2025/1143;CVM/SRE/AUT/FDC/PRI/2025/1144,Cotas de FIDC,PRIMARIA,Registro Concedido,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61.575.850/0001-02,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"33.000.000,0000",22/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,LEXEDGE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
21441,4242,2219/2025,SRE/2218/2025,CVM/SRE/AUT/CRI/PRI/2025/407,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,"6.000.000,0000",21/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,
21424,4242,2147/2025,SRE/2146/2025,CVM/SRE/AUT/NOC/PRI/2025/111,Notas Comerciais,PRIMARIA,Oferta Encerrada,CAW PROJETOS E CONSULTORIA INDUSTRIAL LTDA.,00.173.802/0001-01,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"61.300.000,0000",21/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21500,4242,2218/2025,SRE/2217/2025,CVM/SRE/AUT/FDC/PRI/2025/1139;CVM/SRE/AUT/FDC/PRI/2025/1140,Cotas de FIDC,PRIMARIA,Registro Concedido,GCB FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA,61.799.604/0001-34,OLIVEIRA TRUST DTVM S.A.,36.113.876/0001-91,"400.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GCB FORNECEDORES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA
21163,4242,1921/2025,SRE/1920/2025,CVM/SRE/AUT/DEB/PRI/2025/532;CVM/SRE/AUT/DEB/PRI/2025/533,Debêntures,PRIMARIA,Oferta Encerrada,TIM BRASIL SERVIÇOS E PARTICIPAÇÕES S.A.,02.600.854/0001-34,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"5.000.000.000,0000",21/07/2025,OPD Aut Profissional - com bookbuilding,True,True,True,
21496,4242,2214/2025,SRE/2213/2025,CVM/SRE/AUT/FDC/PRI/2025/1136;CVM/SRE/AUT/FDC/PRI/2025/1137;CVM/SRE/AUT/FDC/PRI/2025/1138,Cotas de FIDC,PRIMARIA,Registro Concedido,BRAEVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60.331.197/0001-73,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,24.361.690/0001-72,"11.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,BRAEVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
21493,4242,2212/2025,SRE/2211/2025,CVM/SRE/AUT/FIP/PRI/2025/175,Cotas de FIP,PRIMARIA,Registro Concedido,PE SOPP III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA,55.904.058/0001-51,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"30.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,PE SOPP III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA
21333,4242,2211/2025,SRE/2210/2025,CVM/SRE/AUT/NOC/PRI/2025/110,Notas Comerciais,PRIMARIA,Oferta Encerrada,TORA TRANSPORTES LTDA,20.468.310/0001-42,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"150.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
21460,4242,2210/2025,SRE/2209/2025,CVM/SRE/AUT/CRI/PRI/2025/406,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,"78.360.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21488,4242,2209/2025,SRE/2208/2025,CVM/SRE/AUT/FII/PRI/2025/186,Cotas de FII,PRIMARIA,Registro Concedido,RAIZZ DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,61.667.274/0001-23,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22.610.500/0001-88,"150.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,True,False,True,RAIZZ DESENVOLVIMENTO III FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA
21458,4242,2208/2025,SRE/2207/2025,CVM/SRE/AUT/CRI/PRI/2025/404;CVM/SRE/AUT/CRI/PRI/2025/405,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,HABITASEC SECURITIZADORA SA,09.304.427/0001-58,HABITASEC SECURITIZADORA SA,09.304.427/0001-58,"17.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21471,4242,2207/2025,SRE/2206/2025,CVM/SRE/AUT/FDC/PRI/2025/1135,Cotas de FIDC,PRIMARIA,Registro Concedido,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL PREVIA,11.823.118/0001-36,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"15.000.000,0000",21/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL PREVIA
21484,4242,2205/2025,SRE/2204/2025,CVM/SRE/AUT/NOC/PRI/2025/109,Notas Comerciais,PRIMARIA,Oferta Encerrada,PASCHOALOTTO SERVICOS FINANCEIROS S/A,05.500.934/0001-06,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"40.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
21481,4242,2204/2025,SRE/2203/2025,CVM/SRE/AUT/FIN/PRI/2025/006,Cotas de Fundos de Infra,PRIMARIA,Registro Concedido,SPARTA INFRA INFLAÇÃO LONGA FI EM COTAS DE FI EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA,58.390.457/0001-30,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"512.035.112,1600",18/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding - AR,False,False,True,SPARTA INFRA INFLAÇÃO LONGA FI EM COTAS DE FI EM INFRAESTRUTURA RENDA FIXA - RESP LIMITADA
21483,4242,2203/2025,SRE/2202/2025,CVM/SRE/AUT/FDC/PRI/2025/1134,Cotas de FIDC,PRIMARIA,Registro Concedido,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39.769.235/0001-88,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"20.000.009,9400",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
21482,4242,2202/2025,SRE/2201/2025,CVM/SRE/AUT/FDC/PRI/2025/1132;CVM/SRE/AUT/FDC/PRI/2025/1133,Cotas de FIDC,PRIMARIA,Registro Concedido,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,39.769.235/0001-88,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"60.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CUPERTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
21480,4242,2200/2025,SRE/2199/2025,CVM/SRE/AUT/CRI/PRI/2025/403,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,"10.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21461,4242,2199/2025,SRE/2198/2025,CVM/SRE/AUT/FII/PRI/2025/185,Cotas de FII,PRIMARIA,Oferta Encerrada,AZ QUEST PANORAMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,51.890.054/0001-00,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"237.500.010,0000",18/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,AZ QUEST PANORAMA LOGÍSTICA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA
21478,4242,2198/2025,SRE/2197/2025,CVM/SRE/AUT/FIF/PRI/2025/131,Cotas de FIF,PRIMARIA,Registro Concedido,CR ALTERNATIVE INVESTMENTS I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,61.760.129/0001-92,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"250.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CR ALTERNATIVE INVESTMENTS I FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO
21479,4242,2197/2025,SRE/2196/2025,CVM/SRE/AUT/FDC/PRI/2025/1130;CVM/SRE/AUT/FDC/PRI/2025/1131,Cotas de FIDC,PRIMARIA,Registro Concedido,PBL CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,61.670.371/0001-75,GENIAL INSTITUCIONAL CCTVM S.A.,05.816.451/0001-15,"30.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,PBL CREDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA
21431,4242,2153/2025,SRE/2152/2025,CVM/SRE/AUT/NOC/PRI/2025/108,Notas Comerciais,PRIMARIA,Oferta Encerrada,REC BANDEIRANTES 43 PARTICIPACOES S.A.,26.166.079/0001-19,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"123.657.600,0000",18/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21430,4242,2152/2025,SRE/2151/2025,CVM/SRE/AUT/NOC/PRI/2025/107,Notas Comerciais,PRIMARIA,Oferta Encerrada,REC BANDEIRANTES 42 PARTICIPACOES S.A.,26.166.067/0001-94,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"132.549.300,0000",18/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21429,4242,2151/2025,SRE/2150/2025,CVM/SRE/AUT/NOC/PRI/2025/106,Notas Comerciais,PRIMARIA,Oferta Encerrada,REC BANDEIRANTES 41 PARTICIPACOES S.A.,26.166.023/0001-64,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"43.793.100,0000",18/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21394,4242,2121/2025,SRE/2120/2025,CVM/SRE/AUT/CRA/PRI/2025/118;CVM/SRE/AUT/CRA/PRI/2025/119,Certificados de Recebíveis do Agronegócio,PRIMARIA,Oferta Encerrada,ECO. SEC. DTOS. CREDIT. AGRONEGÓCIOS S/A,10.753.164/0001-43,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"140.000.000,0000",18/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
21477,4242,2196/2025,SRE/2195/2025,CVM/SRE/AUT/FIP/PRI/2025/174,Cotas de FIP,PRIMARIA,Registro Concedido,IMPACTO FORS FAROL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP. LIMITADA,61.343.576/0001-46,LIONS TRUST ADMINISTRADORA DE RECURSOS LTDA,15.675.095/0001-10,"345.000.000,0000",18/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,IMPACTO FORS FAROL I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESP. LIMITADA
21476,4242,2195/2025,SRE/2194/2025,CVM/SRE/AUT/FII/PRI/2025/184,Cotas de FII,PRIMARIA,Registro Concedido,GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,26.614.291/0001-00,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"704.999.987,5200",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GGR COVEPI RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA
21345,4242,2076/2025,SRE/2075/2025,CVM/SRE/AUT/DEB/PRI/2025/530;CVM/SRE/AUT/DEB/PRI/2025/531,Debêntures,PRIMARIA,Oferta Encerrada,HOSPITAL MATER DEI S.A.,16.676.520/0001-59,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",18/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
21475,4242,2194/2025,SRE/2193/2025,CVM/SRE/AUT/FII/PRI/2025/183,Cotas de FII,PRIMARIA,Registro Concedido,ARTEMIS 2025 FUNDO DE INVESTIMENTO IMOBILIARIO DE RESPONSABILIDADE LIMITADA,53.250.967/0001-98,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"40.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ARTEMIS 2025 FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA
21534,4242,2252/2025,SRE/2251/2025,CVM/SRE/AUT/FII/PRI/2025/191,Cotas de FII,PRIMARIA,Registro Concedido,SUNO ENERGIAS LIMPAS FUNDO DE INVESTIMENTO IMOBILIÁRIO IS RESPONSABILIDADE LIMITADA,43.741.171/0001-84,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"659.348.274,4000",18/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding - AR,False,False,True,SUNO ENERGIAS LIMPAS FUNDO DE INVESTIMENTO IMOBILIÁRIO IS RESPONSABILIDADE LIMITADA
21472,4242,2192/2025,SRE/2191/2025,CVM/SRE/AUT/FIA/PRI/2025/021,Cotas de FIAGRO,PRIMARIA,Registro Concedido,AGROFIN MILÊNIO EQI FUNDO DE INVESTIMENTO EM COTAS DE FIAGRO,61.700.255/0001-51,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"150.000.000,0000",18/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,AGROFIN MILÊNIO EQI FUNDO DE INVESTIMENTO EM COTAS DE FIAGRO
21468,4242,2191/2025,SRE/2190/2025,CVM/SRE/AUT/FIA/PRI/2025/020,Cotas de FIAGRO,PRIMARIA,Registro Concedido,ARC FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.102.997/0001-82,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"9.999.947,1600",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ARC FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
21469,4242,2190/2025,SRE/2189/2025,CVM/SRE/AUT/FIA/PRI/2025/019,Cotas de FIAGRO,PRIMARIA,Registro Concedido,ARC FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.102.997/0001-82,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"14.999.957,6800",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ARC FIAGRO - DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA
21467,4242,2189/2025,SRE/2188/2025,CVM/SRE/AUT/FII/PRI/2025/181,Cotas de FII,PRIMARIA,Oferta Encerrada,PROLOGIS BRAZIL LOGISTICS VENTURE FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA,31.962.875/0001-06,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"167.272.548,1000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,PROLOGIS BRAZIL LOGISTICS VENTURE FUNDO DE INVESTIMENTO IMOBILIÁRIO DE RESPONSABILIDADE LIMITADA
21459,4242,2188/2025,SRE/2187/2025,CVM/SRE/AUT/FDC/PRI/2025/1129,Cotas de FIDC,PRIMARIA,Registro Concedido,GALAPAGOS WM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,37.037.144/0001-22,GLPG DTVM,28.650.236/0001-92,"100.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,GALAPAGOS WM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
21466,4242,2187/2025,SRE/2186/2025,CVM/SRE/AUT/FDC/PRI/2025/1128,Cotas de FIDC,PRIMARIA,Registro Concedido,VERSATIL GESTAO DE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,61.746.700/0001-14,PLANNER CORRETORA DE VALORES S.A.,00.806.535/0001-54,"5.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,VERSÁTIL GESTÃO DE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS
21451,4242,2186/2025,SRE/2185/2025,CVM/SRE/AUT/CRI/PRI/2025/402,Certificados de Recebíveis Imobiliários,PRIMARIA,Registro Concedido,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,"40.000.000,0000",18/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21465,4242,2185/2025,SRE/2184/2025,CVM/SRE/AUT/CRI/PRI/2025/401,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,"31.200.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21065,4242,1824/2025,SRE/1824/2025,CVM/SRE/AUT/CRI/PRI/2025/399;CVM/SRE/AUT/CRI/PRI/2025/400,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"349.347.000,0000",17/07/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True,
21382,4242,2119/2025,SRE/2118/2025,CVM/SRE/AUT/DEB/PRI/2025/529,Debêntures,PRIMARIA,Oferta Encerrada,BRAVA ENERGIA S.A.,12.091.809/0001-55,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"2.786.850.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True,
20925,4242,1693/2025,SRE/1693/2025,CVM/SRE/AUT/DEB/PRI/2025/526;CVM/SRE/AUT/DEB/PRI/2025/527;CVM/SRE/AUT/DEB/PRI/2025/528,Debêntures,PRIMARIA,Oferta Encerrada,UNIPAR CARBOCLORO S.A.,33.958.695/0001-78,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"900.000.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding,True,True,True,
21381,4242,2109/2025,SRE/2108/2025,CVM/SRE/AUT/DEB/PRI/2025/525,Debêntures,PRIMARIA,Oferta Encerrada,RIO SUCURIU ENERGIA S/A,06.981.660/0001-87,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"150.000.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
21377,4242,2106/2025,SRE/2105/2025,CVM/SRE/AUT/FII/PRI/2025/180,Cotas de FII,PRIMARIA,Registro Concedido,KINEA HIGH YIELD CRI FUNDO DE INVESTIMENTO IMOBILIÁRIO  RESPONSABILIDADE LIMITADA,30.130.708/0001-28,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"756.975.000,0000",17/07/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,
21456,4242,2181/2025,SRE/2180/2025,CVM/SRE/AUT/FII/PRI/2025/179,Cotas de FII,PRIMARIA,Oferta Encerrada,TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA,34.847.042/0001-84,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"10.114.974,3800",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,TISHMAN SPEYER RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - RESPONSABILIDADE LIMITADA
21378,4242,2105/2025,SRE/2104/2025,CVM/SRE/AUT/FII/PRI/2025/178,Cotas de FII,PRIMARIA,Oferta Encerrada,KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA,42.754.362/0001-18,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"636.231.716,0400",17/07/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,KINEA UNIQUE HY CDI FUNDO DE INVESTIMENTO IMOBILIÁRIO RESPONSABILIDADE LIMITADA
21440,4242,2180/2025,SRE/2179/2025,CVM/SRE/AUT/FIF/PRI/2025/130,Cotas de FIF,PRIMARIA,Registro Concedido,ALLOCATION ALTERNATIVOS PE/VC II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,61.734.686/0001-39,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"50.000.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ALLOCATION ALTERNATIVOS PE/VC II FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO
21452,4242,2179/2025,SRE/2178/2025,CVM/SRE/AUT/FDC/PRI/2025/1127,Cotas de FIDC,PRIMARIA,Registro Concedido,CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,51.928.470/0001-50,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"62.000.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,CASHME I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA
21457,4242,2178/2025,SRE/2177/2025,CVM/SRE/AUT/CRI/PRI/2025/397;CVM/SRE/AUT/CRI/PRI/2025/398,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,"50.000.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21449,4242,2177/2025,SRE/2176/2025,CVM/SRE/AUT/FDC/PRI/2025/1126,Cotas de FIDC,PRIMARIA,Registro Concedido,SLOAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,57.658.801/0001-66,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"10.000.000,0000",17/07/2025,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,SLOAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA
21454,4242,2176/2025,SRE/2175/2025,CVM/SRE/AUT/CRI/PRI/2025/396,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,"50.000.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
21453,4242,2175/2025,SRE/2174/2025,CVM/SRE/AUT/DEB/PRI/2025/523;CVM/SRE/AUT/DEB/PRI/2025/524,Debêntures,PRIMARIA,Oferta Encerrada,QLUZ PARTICIPACOES S.A.,58.771.847/0001-50,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"32.500.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
21014,4242,1777/2025,SRE/1777/2025,CVM/SRE/AUT/FDC/PRI/2025/1125,Cotas de FIDC,PRIMARIA,Registro Concedido,COBUCCIO I FIDC - SEGMENTO MEIOS DE PAGAMENTO RESPONSABILIDADE LIMITADA.,60.871.114/0001-39,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"80.000.000,0000",17/07/2025,OPD Aut Profissional - com bookbuilding,False,True,True,COBUCCIO I FIDC - SEGMENTO MEIOS DE PAGAMENTO RESPONSABILIDADE LIMITADA.
21450,4242,2174/2025,SRE/2173/2025,CVM/SRE/AUT/FDC/PRI/2025/1124,Cotas de FIDC,PRIMARIA,Registro Concedido,ICRC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS,61.561.993/0001-65,"MASTER S/A CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS",33.886.862/0001-12,"10.000.000,0000",17/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,ICRC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS
21446,4242,2171/2025,SRE/2170/2025,CVM/SRE/AUT/DEB/PRI/2025/521;CVM/SRE/AUT/DEB/PRI/2025/522,Debêntures,PRIMARIA,Oferta Encerrada,GUARULHOS LUZ SPE S/A,49.760.943/0001-01,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"120.000.000,0000",16/07/2025,OPD Aut Profissional - sem bookbuilding,False,False,True,
