idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico
17782,4246,3181/2024,SRE/3181/2024,CVM/SRE/AUT/DEB/PRI/2024/678,Debêntures,PRIMARIA,Oferta Encerrada,AUREN ENERGIA S.A,28.594.234/0001-23,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"5.400.000.000,0000",25/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17869,4246,3234/2024,SRE/3234/2024,CVM/SRE/AUT/DEB/PRI/2024/676;CVM/SRE/AUT/DEB/PRI/2024/677,Debêntures,PRIMARIA,Oferta Encerrada,MANAUS TRANSMISSORA DE ENERGIA S.A,09.584.854/0001-37,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.000.000.000,0000",25/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17971,4246,3323/2024,SRE/3323/2024,CVM/SRE/AUT/DEB/PRI/2024/675,Debêntures,PRIMARIA,Oferta Encerrada,FAZENDINHA ENERGIA RENOVAVEL S.A,46.623.499/0001-94,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27.652.684/0001-62,"20.500.000,0000",25/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17970,4246,3322/2024,SRE/3322/2024,CVM/SRE/AUT/DEB/PRI/2024/674,Debêntures,PRIMARIA,Oferta Encerrada,VICOSA ENERGIA RENOVAVEL S.A,46.626.686/0001-21,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27.652.684/0001-62,"19.000.000,0000",25/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17969,4246,3320/2024,SRE/3320/2024,CVM/SRE/AUT/DEB/PRI/2024/673,Debêntures,PRIMARIA,Oferta Encerrada,ENSEADA ENERGIA RENOVAVEL S.A.,47.239.859/0001-11,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27.652.684/0001-62,"19.000.000,0000",25/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17966,4246,3319/2024,SRE/3319/2024,CVM/SRE/AUT/DEB/PRI/2024/672,Debêntures,PRIMARIA,Oferta Encerrada,ALMADA ENERGIA RENOVAVEL S.A.,47.238.842/0001-40,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,27.652.684/0001-62,"23.400.000,0000",25/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17828,4246,3196/2024,SRE/3196/2024,CVM/SRE/AUT/DEB/PRI/2024/671,Debêntures,PRIMARIA,Oferta Encerrada,BLUEFIT ACADEMIAS DE GINÁSTICA E PARTICIPAÇÕES S.A,24.921.465/0001-43,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"100.000.000,0000",25/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17737,4246,3133/2024,SRE/3133/2024,CVM/SRE/AUT/DEB/PRI/2024/670,Debêntures,PRIMARIA,Oferta Encerrada,ALUPAR INVESTIMENTO S/A,08.364.948/0001-38,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"850.000.000,0000",24/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17765,4246,3170/2024,SRE/3170/2024,CVM/SRE/AUT/DEB/PRI/2024/668;CVM/SRE/AUT/DEB/PRI/2024/669,Debêntures,PRIMARIA,Oferta Encerrada,CTEEP CIA TRANSM ENERGIA ELÉTR. PAULISTA,02.998.611/0001-04,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"1.800.000.000,0000",24/10/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17719,4246,3162/2024,SRE/3162/2024,CVM/SRE/AUT/DEB/PRI/2024/667,Debêntures,PRIMARIA,Oferta Encerrada,COMPANHIA DE GAS DA BAHIA BAHIAGAS,34.432.153/0001-20,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"200.000.000,0000",22/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17770,4246,3169/2024,SRE/3169/2024,CVM/SRE/AUT/DEB/PRI/2024/665;CVM/SRE/AUT/DEB/PRI/2024/666,Debêntures,PRIMARIA,Oferta Encerrada,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,05.197.443/0001-38,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"2.000.000.000,0000",22/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17897,4246,3260/2024,SRE/3260/2024,CVM/SRE/AUT/DEB/PRI/2024/664,Debêntures,PRIMARIA,Oferta Encerrada,AGUAS DE SAO FRANCISCO DO SUL SPE S.A,21.180.700/0001-85,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"175.000.000,0000",21/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17896,4246,3259/2024,SRE/3259/2024,CVM/SRE/AUT/DEB/PRI/2024/663,Debêntures,PRIMARIA,Oferta Encerrada,AGUAS DE PENHA SANEAMENTO SPE S.A.,23.486.042/0001-80,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"107.000.000,0000",21/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17894,4246,3257/2024,SRE/3257/2024,CVM/SRE/AUT/DEB/PRI/2024/662,Debêntures,PRIMARIA,Oferta Encerrada,AGUAS DE CAMBORIU SANEAMENTO SPE S.A.,23.397.533/0001-54,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"153.000.000,0000",21/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17891,4246,3255/2024,SRE/3255/2024,CVM/SRE/AUT/DEB/PRI/2024/661,Debêntures,PRIMARIA,Oferta Encerrada,AGUAS DE BOMBINHAS SANEAMENTO SPE S.A,26.025.075/0001-10,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"165.000.000,0000",21/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17620,4246,3043/2024,SRE/3043/2024,CVM/SRE/AUT/DEB/PRI/2024/659;CVM/SRE/AUT/DEB/PRI/2024/660,Debêntures,PRIMARIA,Oferta Encerrada,MULTIPLAN - EMPREEND IMOBILIARIOS S.A.,07.816.890/0001-53,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.800.000.000,0000",21/10/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17881,4246,3253/2024,SRE/3253/2024,CVM/SRE/AUT/DEB/PRI/2024/657;CVM/SRE/AUT/DEB/PRI/2024/658,Debêntures,PRIMARIA,Oferta Encerrada,TRAVESSIA SECURITIZADORA S.A.,26.609.050/0001-64,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"75.000.000,0000",21/10/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
17742,4246,3148/2024,SRE/3148/2024,CVM/SRE/AUT/DEB/PRI/2024/656,Debêntures,PRIMARIA,Oferta Encerrada,PETRORECÔNCAVO S.A.,03.342.704/0001-30,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"650.000.000,0000",18/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17741,4246,3144/2024,SRE/3144/2024,CVM/SRE/AUT/DEB/PRI/2024/655,Debêntures,PRIMARIA,Oferta Encerrada,VERT-9 COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,42.938.083/0001-04,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.000.000.000,0000",17/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17571,4246,2992/2024,SRE/2992/2024,CVM/SRE/AUT/DEB/PRI/2024/654,Debêntures,PRIMARIA,Oferta Encerrada,RODOVIAS DAS COLINAS S.A.,03.025.305/0001-46,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"600.000.000,0000",17/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17858,4246,3221/2024,SRE/3221/2024,CVM/SRE/AUT/DEB/SEC/2024/010;CVM/SRE/AUT/DEB/SEC/2024/011,Debêntures,SECUNDARIA,Oferta Encerrada,USINA CAETÉ S.A.,12.282.034/0001-03,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"180.000.000,0000",17/10/2024,OPD Aut Qualificado - sem bookbuilding - Emissor Não Registrado,False,False,True
17827,4246,3194/2024,SRE/3194/2024,CVM/SRE/AUT/DEB/PRI/2024/653,Debêntures,PRIMARIA,Oferta Encerrada,BIOMETANO VERDE PAULINIA SA,50.365.355/0001-52,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"235.000.000,0000",16/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17244,4246,2704/2024,SRE/2704/2024,CVM/SRE/AUT/DEB/PRI/2024/652,Debêntures,PRIMARIA,Oferta Encerrada,AURA ALMAS MINERACAO S.A.,08.213.823/0001-07,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.000.000.000,0000",16/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17615,4246,3040/2024,SRE/3040/2024,CVM/SRE/AUT/DEB/PRI/2024/651,Debêntures,PRIMARIA,Oferta Encerrada,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,00.389.481/0001-79,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.500.000.000,0000",16/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17405,4246,2849/2024,SRE/2849/2024,CVM/SRE/AUT/DEB/PRI/2024/650,Debêntures,PRIMARIA,Oferta Encerrada,CENTRAIS ELETRICAS BRASILEIRAS SA,00.001.180/0001-26,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.630.000.000,0000",15/10/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17464,4246,2911/2024,SRE/2911/2024,CVM/SRE/AUT/DEB/PRI/2024/646;CVM/SRE/AUT/DEB/PRI/2024/647;CVM/SRE/AUT/DEB/PRI/2024/648;CVM/SRE/AUT/DEB/PRI/2024/649,Debêntures,PRIMARIA,Oferta Encerrada,VERO S.A.,31.748.174/0001-60,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"900.000.000,0000",14/10/2024,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True
17195,4246,2656/2024,SRE/2656/2024,CVM/SRE/AUT/DEB/PRI/2024/645,Debêntures,PRIMARIA,Oferta Encerrada,RGE SUL DISTRIBUIDORA DE ENERGIA S.A.,02.016.440/0001-62,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"603.000.000,0000",14/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17373,4246,2824/2024,SRE/2824/2024,CVM/SRE/AUT/DEB/PRI/2024/644,Debêntures,PRIMARIA,Oferta Encerrada,IOCHPE MAXION SA,61.156.113/0001-75,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"750.000.000,0000",14/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17764,4246,3161/2024,SRE/3161/2024,CVM/SRE/AUT/DEB/PRI/2024/641;CVM/SRE/AUT/DEB/PRI/2024/642;CVM/SRE/AUT/DEB/PRI/2024/643,Debêntures,PRIMARIA,Oferta Encerrada,COPEL GERAÇÃO E TRANSMISSÃO S/A,04.370.282/0001-70,BANCO SAFRA S/A,58.160.789/0001-28,"1.600.000.000,0000",14/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17448,4246,2899/2024,SRE/2899/2024,CVM/SRE/AUT/DEB/PRI/2024/638,Debêntures,PRIMARIA,Oferta Encerrada,AUREN ENERGIA S.A,28.594.234/0001-23,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"2.500.000.000,0000",10/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17598,4246,3014/2024,SRE/3014/2024,CVM/SRE/AUT/DEB/PRI/2024/635;CVM/SRE/AUT/DEB/PRI/2024/636;CVM/SRE/AUT/DEB/PRI/2024/637,Debêntures,PRIMARIA,Oferta Encerrada,REDE D'OR SÃO LUIZ S.A.,06.047.087/0001-39,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"5.900.000.000,0000",10/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17729,4246,3127/2024,SRE/3127/2024,CVM/SRE/AUT/DEB/PRI/2024/633;CVM/SRE/AUT/DEB/PRI/2024/634,Debêntures,PRIMARIA,Oferta Encerrada,TRUE SECURITIZADORA S.A.,12.130.744/0001-00,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"730.000.000,0000",10/10/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
17662,4246,3081/2024,SRE/3081/2024,CVM/SRE/AUT/DEB/PRI/2024/632,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.,15.413.826/0001-50,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"270.000.000,0000",09/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17660,4246,3080/2024,SRE/3080/2024,CVM/SRE/AUT/DEB/PRI/2024/631,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA SA,00.864.214/0001-06,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"730.000.000,0000",09/10/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17363,4246,2818/2024,SRE/2818/2024,CVM/SRE/AUT/DEB/PRI/2024/629;CVM/SRE/AUT/DEB/PRI/2024/630,Debêntures,PRIMARIA,Oferta Encerrada,"ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.",00.242.184/0001-04,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"1.000.000.000,0000",09/10/2024,OPD Aut Profissional - com bookbuilding,True,True,True
17542,4246,2979/2024,SRE/2979/2024,CVM/SRE/AUT/DEB/PRI/2024/628,Debêntures,PRIMARIA,Oferta Encerrada,CLARO S.A.,40.432.544/0001-47,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"1.500.000.000,0000",09/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17197,4246,2658/2024,SRE/2658/2024,CVM/SRE/AUT/DEB/PRI/2024/627,Debêntures,PRIMARIA,Oferta Encerrada,CIA ESTADUAL DE GERACAO E TRANSMISSAO DE ENERGIA ELETRICA,92.715.812/0001-31,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"260.000.000,0000",08/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17462,4246,2909/2024,SRE/2909/2024,CVM/SRE/AUT/DEB/PRI/2024/625;CVM/SRE/AUT/DEB/PRI/2024/626,Debêntures,PRIMARIA,Oferta Encerrada,RAÍZEN S.A.,33.453.598/0001-23,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.500.000.000,0000",07/10/2024,OPD Aut Profissional - com bookbuilding,True,True,True
17404,4246,2848/2024,SRE/2848/2024,CVM/SRE/AUT/DEB/PRI/2024/623;CVM/SRE/AUT/DEB/PRI/2024/624,Debêntures,PRIMARIA,Oferta Encerrada,CENTRAIS ELÉTRICAS DO NORTE DO BRASIL S.A.,00.357.038/0001-16,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.902.500.000,0000",04/10/2024,OPD Aut Profissional - com bookbuilding,True,True,True
17403,4246,2850/2024,SRE/2850/2024,CVM/SRE/AUT/DEB/PRI/2024/621;CVM/SRE/AUT/DEB/PRI/2024/622,Debêntures,PRIMARIA,Oferta Encerrada,CIA HIDRO ELÉTRICA DO SÃO FRANCISCO,33.541.368/0001-16,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.902.500.000,0000",04/10/2024,OPD Aut Profissional - com bookbuilding,True,True,True
17299,4246,2747/2024,SRE/2747/2024,CVM/SRE/AUT/DEB/PRI/2024/619;CVM/SRE/AUT/DEB/PRI/2024/620,Debêntures,PRIMARIA,Oferta Encerrada,EQUATORIAL GOIAS DISTRIBUIDORA DE ENERGIA S.A.,01.543.032/0001-04,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"2.192.150.000,0000",04/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17300,4246,2748/2024,SRE/2748/2024,CVM/SRE/AUT/DEB/PRI/2024/618,Debêntures,PRIMARIA,Oferta Encerrada,EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.,06.272.793/0001-84,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"550.000.000,0000",03/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17301,4246,2749/2024,SRE/2749/2024,CVM/SRE/AUT/DEB/PRI/2024/617,Debêntures,PRIMARIA,Oferta Encerrada,EQUATORIAL PIAUI DISTRIBUIDORA DE ENERGIA S.A,06.840.748/0001-89,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"300.000.000,0000",03/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17302,4246,2750/2024,SRE/2750/2024,CVM/SRE/AUT/DEB/PRI/2024/616,Debêntures,PRIMARIA,Oferta Encerrada,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,08.467.115/0001-00,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"420.000.000,0000",03/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17597,4246,3007/2024,SRE/3007/2024,CVM/SRE/AUT/DEB/PRI/2024/615,Debêntures,PRIMARIA,Oferta Encerrada,ITER PARTICIPACOES S.A.,43.697.470/0001-69,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",03/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17642,4246,3068/2024,SRE/3068/2024,CVM/SRE/AUT/DEB/PRI/2024/614,Debêntures,PRIMARIA,Oferta Encerrada,GNL BRASIL LOGISTICA S.A.,47.548.779/0001-48,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"100.000.000,0000",03/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17455,4246,2896/2024,SRE/2896/2024,CVM/SRE/AUT/DEB/PRI/2024/613,Debêntures,PRIMARIA,Oferta Encerrada,ENGIE BRASIL ENERGIA S.A.,02.474.103/0001-19,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.500.000.000,0000",03/10/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17635,4246,3060/2024,SRE/3060/2024,CVM/SRE/AUT/DEB/PRI/2024/612,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"1.300.000.000,0000",02/10/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
17340,4246,2792/2024,SRE/2792/2024,CVM/SRE/AUT/DEB/SEC/2024/007,Debêntures,SECUNDARIA,Oferta Encerrada,MOVIDA PARTICIPAÇÕES S.A.,21.314.559/0001-66,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"72.189.022,5600",02/10/2024,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
17200,4246,2662/2024,SRE/2662/2024,CVM/SRE/AUT/DEB/PRI/2024/611,Debêntures,PRIMARIA,Oferta Encerrada,ATHON GERACAO DISTRIBUIDA S/A,30.997.588/0001-60,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"202.070.000,0000",02/10/2024,OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado,False,True,True
17201,4246,2661/2024,SRE/2661/2024,CVM/SRE/AUT/DEB/PRI/2024/610,Debêntures,PRIMARIA,Oferta Encerrada,Athon Geração Distribuída II S.A.,38.213.667/0001-45,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"220.220.000,0000",02/10/2024,OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado,False,True,True
17202,4246,2660/2024,SRE/2660/2024,CVM/SRE/AUT/DEB/PRI/2024/609,Debêntures,PRIMARIA,Oferta Encerrada,ATHON GERAÇÃO DISTRIBUÍDA III S.A.,52.948.225/0001-78,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"182.710.000,0000",02/10/2024,OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado,False,True,True
17235,4246,2702/2024,SRE/2702/2024,CVM/SRE/AUT/DEB/PRI/2024/608,Debêntures,PRIMARIA,Oferta Encerrada,EQS ENGENHARIA S.A.,80.464.753/0001-97,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"110.000.000,0000",02/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17460,4246,2900/2024,SRE/2900/2024,CVM/SRE/AUT/DEB/PRI/2024/607,Debêntures,PRIMARIA,Oferta Encerrada,NOVA MOBI PERNAMBUCO - SPE S.A.,44.467.456/0001-31,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"64.500.000,0000",01/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17458,4246,2898/2024,SRE/2898/2024,CVM/SRE/AUT/DEB/PRI/2024/606,Debêntures,PRIMARIA,Oferta Encerrada,COLEGIO VIMASA S/A,19.213.316/0001-90,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"150.000.000,0000",01/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17457,4246,2897/2024,SRE/2897/2024,CVM/SRE/AUT/DEB/PRI/2024/605,Debêntures,PRIMARIA,Oferta Encerrada,GRUPO SALTA EDUCAÇÃO S.A.,17.765.891/0001-70,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"150.000.000,0000",01/10/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17395,4246,2845/2024,SRE/2845/2024,CVM/SRE/AUT/DEB/PRI/2024/602;CVM/SRE/AUT/DEB/PRI/2024/603;CVM/SRE/AUT/DEB/PRI/2024/604,Debêntures,PRIMARIA,Oferta Encerrada,MRS LOGÍSTICA S/A,01.417.222/0001-77,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"2.500.000.000,0000",01/10/2024,OPD Aut Profissional - com bookbuilding,False,True,True
17617,4246,3036/2024,SRE/3036/2024,CVM/SRE/AUT/DEB/PRI/2024/601,Debêntures,PRIMARIA,Oferta Encerrada,VIACAO AGUIA BRANCA S A,27.486.182/0001-09,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"50.000.000,0000",01/10/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17610,4246,3032/2024,SRE/3032/2024,CVM/SRE/AUT/DEB/PRI/2024/600,Debêntures,PRIMARIA,Oferta Encerrada,CONCESSIONÁRIA DO AEROPORTO INTERNACIONAL DE NATAL S.A.,51.337.979/0001-29,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES,33.657.248/0001-89,"260.000.000,0000",30/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17401,4246,2846/2024,SRE/2846/2024,CVM/SRE/AUT/DEB/PRI/2024/598,Debêntures,PRIMARIA,Oferta Encerrada,COCAL COMÉRCIO INDÚSTRIA CANAÃ AÇÚCAR E ÁLCOOL S.A.,44.373.108/0001-03,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"300.000.000,0000",30/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17531,4246,2959/2024,SRE/2959/2024,CVM/SRE/AUT/DEB/PRI/2024/597,Debêntures,PRIMARIA,Oferta Encerrada,AXS ENERGIA UFV GOIAS SPE S.A,46.409.396/0001-26,BANCO MODAL S.A.,30.723.886/0001-62,"196.000.000,0000",27/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17534,4246,2958/2024,SRE/2958/2024,CVM/SRE/AUT/DEB/PRI/2024/596,Debêntures,PRIMARIA,Oferta Encerrada,AXS ENERGIA UNIDADE 10 SPE S.A,50.117.634/0001-05,BANCO MODAL S.A.,30.723.886/0001-62,"57.000.000,0000",27/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17572,4246,2986/2024,SRE/2986/2024,CVM/SRE/AUT/DEB/PRI/2024/595,Debêntures,PRIMARIA,Oferta Encerrada,AXS ENERGIA UNIDADE 09 S.A,50.059.431/0001-00,BANCO MODAL S.A.,30.723.886/0001-62,"93.000.000,0000",27/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
17294,4246,2742/2024,SRE/2742/2024,CVM/SRE/AUT/DEB/PRI/2024/594,Debêntures,PRIMARIA,Oferta Encerrada,SENDAS DISTRIBUIDORA S.A.,06.057.223/0001-71,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"2.800.000.000,0000",27/09/2024,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
17438,4246,2879/2024,SRE/2879/2024,CVM/SRE/AUT/DEB/PRI/2024/593,Debêntures,PRIMARIA,Oferta Encerrada,TRANSNORTE ENERGIA S.A.,14.683.671/0001-09,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",27/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17416,4246,2873/2024,SRE/2873/2024,CVM/SRE/AUT/DEB/PRI/2024/591;CVM/SRE/AUT/DEB/PRI/2024/592,Debêntures,PRIMARIA,Oferta Encerrada,CPX DISTRIBUIDORA S.A.,10.158.356/0001-01,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"650.000.000,0000",27/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
17380,4246,2976/2024,SRE/2976/2024,CVM/SRE/AUT/DEB/PRI/2024/590,Debêntures,PRIMARIA,Oferta Encerrada,ATLETICO MINEIRO S.A.F.,52.177.416/0001-83,ATIVA INVESTIMENTOS S.A. C.T.C.V.,33.775.974/0001-04,"105.000.000,0000",27/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True
17548,4246,2966/2024,SRE/2966/2024,CVM/SRE/AUT/DEB/PRI/2024/589,Debêntures,PRIMARIA,Oferta Encerrada,FSF TECNOLOGIA S.A.,05.680.391/0001-56,ARCHX CAPITAL,52.183.181/0001-32,"105.000.000,0000",27/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
